d/m/yyyy,h:mm,time,height
3/12/17,2:10 PM,03/12/17 14:10,0.16
3/12/17,2:15 PM,03/12/17 14:15,0.16
3/12/17,2:20 PM,03/12/17 14:20,0.16
3/12/17,2:25 PM,03/12/17 14:25,0.16
3/12/17,2:30 PM,03/12/17 14:30,0.16
3/12/17,2:35 PM,03/12/17 14:35,0.16
3/12/17,2:40 PM,03/12/17 14:40,0.15
3/12/17,2:45 PM,03/12/17 14:45,0.15
3/12/17,2:50 PM,03/12/17 14:50,0.15
3/12/17,2:55 PM,03/12/17 14:55,0.15
3/12/17,3:00 PM,03/12/17 15:00,0.15
3/12/17,3:05 PM,03/12/17 15:05,0.15
3/12/17,3:10 PM,03/12/17 15:10,0.15
3/12/17,3:15 PM,03/12/17 15:15,0.15
3/12/17,3:20 PM,03/12/17 15:20,0.16
3/12/17,3:25 PM,03/12/17 15:25,0.16
3/12/17,3:30 PM,03/12/17 15:30,0.16
3/12/17,3:35 PM,03/12/17 15:35,0.16
3/12/17,3:40 PM,03/12/17 15:40,0.16
3/12/17,3:45 PM,03/12/17 15:45,0.16
3/12/17,3:50 PM,03/12/17 15:50,0.16
3/12/17,3:55 PM,03/12/17 15:55,0.17
3/12/17,4:00 PM,03/12/17 16:00,0.17
3/12/17,4:05 PM,03/12/17 16:05,0.17
3/12/17,4:10 PM,03/12/17 16:10,0.17
3/12/17,4:15 PM,03/12/17 16:15,0.17
3/12/17,4:20 PM,03/12/17 16:20,0.18
3/12/17,4:25 PM,03/12/17 16:25,0.18
3/12/17,4:30 PM,03/12/17 16:30,0.18
3/12/17,4:35 PM,03/12/17 16:35,0.19
3/12/17,4:40 PM,03/12/17 16:40,0.19
3/12/17,4:45 PM,03/12/17 16:45,0.19
3/12/17,4:50 PM,03/12/17 16:50,0.19
3/12/17,4:55 PM,03/12/17 16:55,0.2
3/12/17,5:00 PM,03/12/17 17:00,0.2
3/12/17,5:05 PM,03/12/17 17:05,0.2
3/12/17,5:10 PM,03/12/17 17:10,0.21
3/12/17,5:15 PM,03/12/17 17:15,0.21
3/12/17,5:20 PM,03/12/17 17:20,0.21
3/12/17,5:25 PM,03/12/17 17:25,0.22
3/12/17,5:30 PM,03/12/17 17:30,0.22
3/12/17,5:35 PM,03/12/17 17:35,0.23
3/12/17,5:40 PM,03/12/17 17:40,0.23
3/12/17,5:45 PM,03/12/17 17:45,0.23
3/12/17,5:50 PM,03/12/17 17:50,0.24
3/12/17,5:55 PM,03/12/17 17:55,0.24
3/12/17,6:00 PM,03/12/17 18:00,0.24
3/12/17,6:05 PM,03/12/17 18:05,0.25
3/12/17,6:10 PM,03/12/17 18:10,0.25
3/12/17,6:15 PM,03/12/17 18:15,0.25
3/12/17,6:20 PM,03/12/17 18:20,0.26
3/12/17,6:25 PM,03/12/17 18:25,0.26
3/12/17,6:30 PM,03/12/17 18:30,0.26
3/12/17,6:35 PM,03/12/17 18:35,0.26
3/12/17,6:40 PM,03/12/17 18:40,0.27
3/12/17,6:45 PM,03/12/17 18:45,0.27
3/12/17,6:50 PM,03/12/17 18:50,0.27
3/12/17,6:55 PM,03/12/17 18:55,0.28
3/12/17,7:00 PM,03/12/17 19:00,0.28
3/12/17,7:05 PM,03/12/17 19:05,0.28
3/12/17,7:10 PM,03/12/17 19:10,0.28
3/12/17,7:15 PM,03/12/17 19:15,0.28
3/12/17,7:20 PM,03/12/17 19:20,0.29
3/12/17,7:25 PM,03/12/17 19:25,0.29
3/12/17,7:30 PM,03/12/17 19:30,0.29
3/12/17,7:35 PM,03/12/17 19:35,0.29
3/12/17,7:40 PM,03/12/17 19:40,0.29
3/12/17,7:45 PM,03/12/17 19:45,0.29
3/12/17,7:50 PM,03/12/17 19:50,0.3
3/12/17,7:55 PM,03/12/17 19:55,0.3
3/12/17,8:00 PM,03/12/17 20:00,0.3
3/12/17,8:05 PM,03/12/17 20:05,0.3
3/12/17,8:10 PM,03/12/17 20:10,0.3
3/12/17,8:15 PM,03/12/17 20:15,0.3
3/12/17,8:20 PM,03/12/17 20:20,0.3
3/12/17,8:25 PM,03/12/17 20:25,0.3
3/12/17,8:30 PM,03/12/17 20:30,0.3
3/12/17,8:35 PM,03/12/17 20:35,0.3
3/12/17,8:40 PM,03/12/17 20:40,0.3
3/12/17,8:45 PM,03/12/17 20:45,0.3
3/12/17,8:50 PM,03/12/17 20:50,0.3
3/12/17,8:55 PM,03/12/17 20:55,0.3
3/12/17,9:00 PM,03/12/17 21:00,0.3
3/12/17,9:05 PM,03/12/17 21:05,0.3
3/12/17,9:10 PM,03/12/17 21:10,0.3
3/12/17,9:15 PM,03/12/17 21:15,0.29
3/12/17,9:20 PM,03/12/17 21:20,0.29
3/12/17,9:25 PM,03/12/17 21:25,0.29
3/12/17,9:30 PM,03/12/17 21:30,0.29
3/12/17,9:35 PM,03/12/17 21:35,0.29
3/12/17,9:40 PM,03/12/17 21:40,0.29
3/12/17,9:45 PM,03/12/17 21:45,0.28
3/12/17,9:50 PM,03/12/17 21:50,0.28
3/12/17,9:55 PM,03/12/17 21:55,0.28
3/12/17,10:00 PM,03/12/17 22:00,0.28
3/12/17,10:05 PM,03/12/17 22:05,0.28
3/12/17,10:10 PM,03/12/17 22:10,0.27
3/12/17,10:15 PM,03/12/17 22:15,0.27
3/12/17,10:20 PM,03/12/17 22:20,0.27
3/12/17,10:25 PM,03/12/17 22:25,0.27
3/12/17,10:30 PM,03/12/17 22:30,0.26
3/12/17,10:35 PM,03/12/17 22:35,0.26
3/12/17,10:40 PM,03/12/17 22:40,0.26
3/12/17,10:45 PM,03/12/17 22:45,0.26
3/12/17,10:50 PM,03/12/17 22:50,0.25
3/12/17,10:55 PM,03/12/17 22:55,0.25
3/12/17,11:00 PM,03/12/17 23:00,0.25
3/12/17,11:05 PM,03/12/17 23:05,0.25
3/12/17,11:10 PM,03/12/17 23:10,0.24
3/12/17,11:15 PM,03/12/17 23:15,0.24
3/12/17,11:20 PM,03/12/17 23:20,0.24
3/12/17,11:25 PM,03/12/17 23:25,0.24
3/12/17,11:30 PM,03/12/17 23:30,0.23
3/12/17,11:35 PM,03/12/17 23:35,0.23
3/12/17,11:40 PM,03/12/17 23:40,0.23
3/12/17,11:45 PM,03/12/17 23:45,0.23
3/12/17,11:50 PM,03/12/17 23:50,0.22
3/12/17,11:55 PM,03/12/17 23:55,0.22
4/12/17,12:00 AM,04/12/17 00:00,0.22
4/12/17,12:05 AM,04/12/17 00:05,0.22
4/12/17,12:10 AM,04/12/17 00:10,0.22
4/12/17,12:15 AM,04/12/17 00:15,0.21
4/12/17,12:20 AM,04/12/17 00:20,0.21
4/12/17,12:25 AM,04/12/17 00:25,0.21
4/12/17,12:30 AM,04/12/17 00:30,0.21
4/12/17,12:35 AM,04/12/17 00:35,0.21
4/12/17,12:40 AM,04/12/17 00:40,0.21
4/12/17,12:45 AM,04/12/17 00:45,0.21
4/12/17,12:50 AM,04/12/17 00:50,0.21
4/12/17,12:55 AM,04/12/17 00:55,0.21
4/12/17,1:00 AM,04/12/17 01:00,0.2
4/12/17,1:05 AM,04/12/17 01:05,0.2
4/12/17,1:10 AM,04/12/17 01:10,0.2
4/12/17,1:15 AM,04/12/17 01:15,0.2
4/12/17,1:20 AM,04/12/17 01:20,0.2
4/12/17,1:25 AM,04/12/17 01:25,0.2
4/12/17,1:30 AM,04/12/17 01:30,0.2
4/12/17,1:35 AM,04/12/17 01:35,0.21
4/12/17,1:40 AM,04/12/17 01:40,0.21
4/12/17,1:45 AM,04/12/17 01:45,0.21
4/12/17,1:50 AM,04/12/17 01:50,0.21
4/12/17,1:55 AM,04/12/17 01:55,0.21
4/12/17,2:00 AM,04/12/17 02:00,0.21
4/12/17,2:05 AM,04/12/17 02:05,0.21
4/12/17,2:10 AM,04/12/17 02:10,0.22
4/12/17,2:15 AM,04/12/17 02:15,0.22
4/12/17,2:20 AM,04/12/17 02:20,0.22
4/12/17,2:25 AM,04/12/17 02:25,0.22
4/12/17,2:30 AM,04/12/17 02:30,0.22
4/12/17,2:35 AM,04/12/17 02:35,0.23
4/12/17,2:40 AM,04/12/17 02:40,0.23
4/12/17,2:45 AM,04/12/17 02:45,0.23
4/12/17,2:50 AM,04/12/17 02:50,0.24
4/12/17,2:55 AM,04/12/17 02:55,0.24
4/12/17,3:00 AM,04/12/17 03:00,0.24
4/12/17,3:05 AM,04/12/17 03:05,0.25
4/12/17,3:10 AM,04/12/17 03:10,0.25
4/12/17,3:15 AM,04/12/17 03:15,0.26
4/12/17,3:20 AM,04/12/17 03:20,0.26
4/12/17,3:25 AM,04/12/17 03:25,0.27
4/12/17,3:30 AM,04/12/17 03:30,0.27
4/12/17,3:35 AM,04/12/17 03:35,0.27
4/12/17,3:40 AM,04/12/17 03:40,0.28
4/12/17,3:45 AM,04/12/17 03:45,0.28
4/12/17,3:50 AM,04/12/17 03:50,0.29
4/12/17,3:55 AM,04/12/17 03:55,0.29
4/12/17,4:00 AM,04/12/17 04:00,0.3
4/12/17,4:05 AM,04/12/17 04:05,0.31
4/12/17,4:10 AM,04/12/17 04:10,0.31
4/12/17,4:15 AM,04/12/17 04:15,0.32
4/12/17,4:20 AM,04/12/17 04:20,0.32
4/12/17,4:25 AM,04/12/17 04:25,0.33
4/12/17,4:30 AM,04/12/17 04:30,0.33
4/12/17,4:35 AM,04/12/17 04:35,0.34
4/12/17,4:40 AM,04/12/17 04:40,0.35
4/12/17,4:45 AM,04/12/17 04:45,0.35
4/12/17,4:50 AM,04/12/17 04:50,0.36
4/12/17,4:55 AM,04/12/17 04:55,0.36
4/12/17,5:00 AM,04/12/17 05:00,0.37
4/12/17,5:05 AM,04/12/17 05:05,0.38
4/12/17,5:10 AM,04/12/17 05:10,0.38
4/12/17,5:15 AM,04/12/17 05:15,0.39
4/12/17,5:20 AM,04/12/17 05:20,0.39
4/12/17,5:25 AM,04/12/17 05:25,0.4
4/12/17,5:30 AM,04/12/17 05:30,0.4
4/12/17,5:35 AM,04/12/17 05:35,0.41
4/12/17,5:40 AM,04/12/17 05:40,0.42
4/12/17,5:45 AM,04/12/17 05:45,0.42
4/12/17,5:50 AM,04/12/17 05:50,0.43
4/12/17,5:55 AM,04/12/17 05:55,0.43
4/12/17,6:00 AM,04/12/17 06:00,0.44
4/12/17,6:05 AM,04/12/17 06:05,0.44
4/12/17,6:10 AM,04/12/17 06:10,0.45
4/12/17,6:15 AM,04/12/17 06:15,0.45
4/12/17,6:20 AM,04/12/17 06:20,0.46
4/12/17,6:25 AM,04/12/17 06:25,0.46
4/12/17,6:30 AM,04/12/17 06:30,0.47
4/12/17,6:35 AM,04/12/17 06:35,0.47
4/12/17,6:40 AM,04/12/17 06:40,0.48
4/12/17,6:45 AM,04/12/17 06:45,0.48
4/12/17,6:50 AM,04/12/17 06:50,0.48
4/12/17,6:55 AM,04/12/17 06:55,0.49
4/12/17,7:00 AM,04/12/17 07:00,0.49
4/12/17,7:05 AM,04/12/17 07:05,0.49
4/12/17,7:10 AM,04/12/17 07:10,0.5
4/12/17,7:15 AM,04/12/17 07:15,0.5
4/12/17,7:20 AM,04/12/17 07:20,0.5
4/12/17,7:25 AM,04/12/17 07:25,0.51
4/12/17,7:30 AM,04/12/17 07:30,0.51
4/12/17,7:35 AM,04/12/17 07:35,0.51
4/12/17,7:40 AM,04/12/17 07:40,0.51
4/12/17,7:45 AM,04/12/17 07:45,0.51
4/12/17,7:50 AM,04/12/17 07:50,0.51
4/12/17,7:55 AM,04/12/17 07:55,0.52
4/12/17,8:00 AM,04/12/17 08:00,0.52
4/12/17,8:05 AM,04/12/17 08:05,0.52
4/12/17,8:10 AM,04/12/17 08:10,0.52
4/12/17,8:15 AM,04/12/17 08:15,0.52
4/12/17,8:20 AM,04/12/17 08:20,0.52
4/12/17,8:25 AM,04/12/17 08:25,0.52
4/12/17,8:30 AM,04/12/17 08:30,0.52
4/12/17,8:35 AM,04/12/17 08:35,0.52
4/12/17,8:40 AM,04/12/17 08:40,0.51
4/12/17,8:45 AM,04/12/17 08:45,0.51
4/12/17,8:50 AM,04/12/17 08:50,0.51
4/12/17,8:55 AM,04/12/17 08:55,0.51
4/12/17,9:00 AM,04/12/17 09:00,0.51
4/12/17,9:05 AM,04/12/17 09:05,0.51
4/12/17,9:10 AM,04/12/17 09:10,0.5
4/12/17,9:15 AM,04/12/17 09:15,0.5
4/12/17,9:20 AM,04/12/17 09:20,0.5
4/12/17,9:25 AM,04/12/17 09:25,0.49
4/12/17,9:30 AM,04/12/17 09:30,0.49
4/12/17,9:35 AM,04/12/17 09:35,0.49
4/12/17,9:40 AM,04/12/17 09:40,0.48
4/12/17,9:45 AM,04/12/17 09:45,0.48
4/12/17,9:50 AM,04/12/17 09:50,0.47
4/12/17,9:55 AM,04/12/17 09:55,0.47
4/12/17,10:00 AM,04/12/17 10:00,0.47
4/12/17,10:05 AM,04/12/17 10:05,0.46
4/12/17,10:10 AM,04/12/17 10:10,0.46
4/12/17,10:15 AM,04/12/17 10:15,0.45
4/12/17,10:20 AM,04/12/17 10:20,0.45
4/12/17,10:25 AM,04/12/17 10:25,0.44
4/12/17,10:30 AM,04/12/17 10:30,0.43
4/12/17,10:35 AM,04/12/17 10:35,0.43
4/12/17,10:40 AM,04/12/17 10:40,0.42
4/12/17,10:45 AM,04/12/17 10:45,0.42
4/12/17,10:50 AM,04/12/17 10:50,0.41
4/12/17,10:55 AM,04/12/17 10:55,0.4
4/12/17,11:00 AM,04/12/17 11:00,0.4
4/12/17,11:05 AM,04/12/17 11:05,0.39
4/12/17,11:10 AM,04/12/17 11:10,0.38
4/12/17,11:15 AM,04/12/17 11:15,0.38
4/12/17,11:20 AM,04/12/17 11:20,0.37
4/12/17,11:25 AM,04/12/17 11:25,0.36
4/12/17,11:30 AM,04/12/17 11:30,0.36
4/12/17,11:35 AM,04/12/17 11:35,0.35
4/12/17,11:40 AM,04/12/17 11:40,0.34
4/12/17,11:45 AM,04/12/17 11:45,0.34
4/12/17,11:50 AM,04/12/17 11:50,0.33
4/12/17,11:55 AM,04/12/17 11:55,0.32
4/12/17,12:00 PM,04/12/17 12:00,0.32
4/12/17,12:05 PM,04/12/17 12:05,0.31
4/12/17,12:10 PM,04/12/17 12:10,0.3
4/12/17,12:15 PM,04/12/17 12:15,0.3
4/12/17,12:20 PM,04/12/17 12:20,0.29
4/12/17,12:25 PM,04/12/17 12:25,0.28
4/12/17,12:30 PM,04/12/17 12:30,0.28
4/12/17,12:35 PM,04/12/17 12:35,0.27
4/12/17,12:40 PM,04/12/17 12:40,0.26
4/12/17,12:45 PM,04/12/17 12:45,0.26
4/12/17,12:50 PM,04/12/17 12:50,0.25
4/12/17,12:55 PM,04/12/17 12:55,0.25
4/12/17,1:00 PM,04/12/17 13:00,0.24
4/12/17,1:05 PM,04/12/17 13:05,0.23
4/12/17,1:10 PM,04/12/17 13:10,0.23
4/12/17,1:15 PM,04/12/17 13:15,0.22
4/12/17,1:20 PM,04/12/17 13:20,0.22
4/12/17,1:25 PM,04/12/17 13:25,0.21
4/12/17,1:30 PM,04/12/17 13:30,0.21
4/12/17,1:35 PM,04/12/17 13:35,0.2
4/12/17,1:40 PM,04/12/17 13:40,0.2
4/12/17,1:45 PM,04/12/17 13:45,0.19
4/12/17,1:50 PM,04/12/17 13:50,0.19
4/12/17,1:55 PM,04/12/17 13:55,0.19
4/12/17,2:00 PM,04/12/17 14:00,0.18
4/12/17,2:05 PM,04/12/17 14:05,0.18
4/12/17,2:10 PM,04/12/17 14:10,0.17
4/12/17,2:15 PM,04/12/17 14:15,0.17
4/12/17,2:20 PM,04/12/17 14:20,0.17
4/12/17,2:25 PM,04/12/17 14:25,0.16
4/12/17,2:30 PM,04/12/17 14:30,0.16
4/12/17,2:35 PM,04/12/17 14:35,0.16
4/12/17,2:40 PM,04/12/17 14:40,0.16
4/12/17,2:45 PM,04/12/17 14:45,0.15
4/12/17,2:50 PM,04/12/17 14:50,0.15
4/12/17,2:55 PM,04/12/17 14:55,0.15
4/12/17,3:00 PM,04/12/17 15:00,0.15
4/12/17,3:05 PM,04/12/17 15:05,0.15
4/12/17,3:10 PM,04/12/17 15:10,0.15
4/12/17,3:15 PM,04/12/17 15:15,0.15
4/12/17,3:20 PM,04/12/17 15:20,0.15
4/12/17,3:25 PM,04/12/17 15:25,0.14
4/12/17,3:30 PM,04/12/17 15:30,0.14
4/12/17,3:35 PM,04/12/17 15:35,0.14
4/12/17,3:40 PM,04/12/17 15:40,0.14
4/12/17,3:45 PM,04/12/17 15:45,0.14
4/12/17,3:50 PM,04/12/17 15:50,0.15
4/12/17,3:55 PM,04/12/17 15:55,0.15
4/12/17,4:00 PM,04/12/17 16:00,0.15
4/12/17,4:05 PM,04/12/17 16:05,0.15
4/12/17,4:10 PM,04/12/17 16:10,0.15
4/12/17,4:15 PM,04/12/17 16:15,0.15
4/12/17,4:20 PM,04/12/17 16:20,0.15
4/12/17,4:25 PM,04/12/17 16:25,0.15
4/12/17,4:30 PM,04/12/17 16:30,0.16
4/12/17,4:35 PM,04/12/17 16:35,0.16
4/12/17,4:40 PM,04/12/17 16:40,0.16
4/12/17,4:45 PM,04/12/17 16:45,0.16
4/12/17,4:50 PM,04/12/17 16:50,0.17
4/12/17,4:55 PM,04/12/17 16:55,0.17
4/12/17,5:00 PM,04/12/17 17:00,0.17
4/12/17,5:05 PM,04/12/17 17:05,0.17
4/12/17,5:10 PM,04/12/17 17:10,0.18
4/12/17,5:15 PM,04/12/17 17:15,0.18
4/12/17,5:20 PM,04/12/17 17:20,0.18
4/12/17,5:25 PM,04/12/17 17:25,0.19
4/12/17,5:30 PM,04/12/17 17:30,0.19
4/12/17,5:35 PM,04/12/17 17:35,0.19
4/12/17,5:40 PM,04/12/17 17:40,0.2
4/12/17,5:45 PM,04/12/17 17:45,0.2
4/12/17,5:50 PM,04/12/17 17:50,0.2
4/12/17,5:55 PM,04/12/17 17:55,0.21
4/12/17,6:00 PM,04/12/17 18:00,0.21
4/12/17,6:05 PM,04/12/17 18:05,0.21
4/12/17,6:10 PM,04/12/17 18:10,0.22
4/12/17,6:15 PM,04/12/17 18:15,0.22
4/12/17,6:20 PM,04/12/17 18:20,0.22
4/12/17,6:25 PM,04/12/17 18:25,0.23
4/12/17,6:30 PM,04/12/17 18:30,0.23
4/12/17,6:35 PM,04/12/17 18:35,0.24
4/12/17,6:40 PM,04/12/17 18:40,0.24
4/12/17,6:45 PM,04/12/17 18:45,0.24
4/12/17,6:50 PM,04/12/17 18:50,0.25
4/12/17,6:55 PM,04/12/17 18:55,0.25
4/12/17,7:00 PM,04/12/17 19:00,0.25
4/12/17,7:05 PM,04/12/17 19:05,0.26
4/12/17,7:10 PM,04/12/17 19:10,0.26
4/12/17,7:15 PM,04/12/17 19:15,0.26
4/12/17,7:20 PM,04/12/17 19:20,0.27
4/12/17,7:25 PM,04/12/17 19:25,0.27
4/12/17,7:30 PM,04/12/17 19:30,0.27
4/12/17,7:35 PM,04/12/17 19:35,0.28
4/12/17,7:40 PM,04/12/17 19:40,0.28
4/12/17,7:45 PM,04/12/17 19:45,0.28
4/12/17,7:50 PM,04/12/17 19:50,0.28
4/12/17,7:55 PM,04/12/17 19:55,0.29
4/12/17,8:00 PM,04/12/17 20:00,0.29
4/12/17,8:05 PM,04/12/17 20:05,0.29
4/12/17,8:10 PM,04/12/17 20:10,0.29
4/12/17,8:15 PM,04/12/17 20:15,0.29
4/12/17,8:20 PM,04/12/17 20:20,0.3
4/12/17,8:25 PM,04/12/17 20:25,0.3
4/12/17,8:30 PM,04/12/17 20:30,0.3
4/12/17,8:35 PM,04/12/17 20:35,0.3
4/12/17,8:40 PM,04/12/17 20:40,0.3
4/12/17,8:45 PM,04/12/17 20:45,0.3
4/12/17,8:50 PM,04/12/17 20:50,0.3
4/12/17,8:55 PM,04/12/17 20:55,0.3
4/12/17,9:00 PM,04/12/17 21:00,0.3
4/12/17,9:05 PM,04/12/17 21:05,0.31
4/12/17,9:10 PM,04/12/17 21:10,0.31
4/12/17,9:15 PM,04/12/17 21:15,0.31
4/12/17,9:20 PM,04/12/17 21:20,0.31
4/12/17,9:25 PM,04/12/17 21:25,0.31
4/12/17,9:30 PM,04/12/17 21:30,0.31
4/12/17,9:35 PM,04/12/17 21:35,0.31
4/12/17,9:40 PM,04/12/17 21:40,0.31
4/12/17,9:45 PM,04/12/17 21:45,0.3
4/12/17,9:50 PM,04/12/17 21:50,0.3
4/12/17,9:55 PM,04/12/17 21:55,0.3
4/12/17,10:00 PM,04/12/17 22:00,0.3
4/12/17,10:05 PM,04/12/17 22:05,0.3
4/12/17,10:10 PM,04/12/17 22:10,0.3
4/12/17,10:15 PM,04/12/17 22:15,0.3
4/12/17,10:20 PM,04/12/17 22:20,0.3
4/12/17,10:25 PM,04/12/17 22:25,0.3
4/12/17,10:30 PM,04/12/17 22:30,0.29
4/12/17,10:35 PM,04/12/17 22:35,0.29
4/12/17,10:40 PM,04/12/17 22:40,0.29
4/12/17,10:45 PM,04/12/17 22:45,0.29
4/12/17,10:50 PM,04/12/17 22:50,0.29
4/12/17,10:55 PM,04/12/17 22:55,0.28
4/12/17,11:00 PM,04/12/17 23:00,0.28
4/12/17,11:05 PM,04/12/17 23:05,0.28
4/12/17,11:10 PM,04/12/17 23:10,0.28
4/12/17,11:15 PM,04/12/17 23:15,0.28
4/12/17,11:20 PM,04/12/17 23:20,0.27
4/12/17,11:25 PM,04/12/17 23:25,0.27
4/12/17,11:30 PM,04/12/17 23:30,0.27
4/12/17,11:35 PM,04/12/17 23:35,0.27
4/12/17,11:40 PM,04/12/17 23:40,0.26
4/12/17,11:45 PM,04/12/17 23:45,0.26
4/12/17,11:50 PM,04/12/17 23:50,0.26
4/12/17,11:55 PM,04/12/17 23:55,0.26
5/12/17,12:00 AM,05/12/17 00:00,0.26
5/12/17,12:05 AM,05/12/17 00:05,0.25
5/12/17,12:10 AM,05/12/17 00:10,0.25
5/12/17,12:15 AM,05/12/17 00:15,0.25
5/12/17,12:20 AM,05/12/17 00:20,0.25
5/12/17,12:25 AM,05/12/17 00:25,0.24
5/12/17,12:30 AM,05/12/17 00:30,0.24
5/12/17,12:35 AM,05/12/17 00:35,0.24
5/12/17,12:40 AM,05/12/17 00:40,0.24
5/12/17,12:45 AM,05/12/17 00:45,0.24
5/12/17,12:50 AM,05/12/17 00:50,0.24
5/12/17,12:55 AM,05/12/17 00:55,0.23
5/12/17,1:00 AM,05/12/17 01:00,0.23
5/12/17,1:05 AM,05/12/17 01:05,0.23
5/12/17,1:10 AM,05/12/17 01:10,0.23
5/12/17,1:15 AM,05/12/17 01:15,0.23
5/12/17,1:20 AM,05/12/17 01:20,0.23
5/12/17,1:25 AM,05/12/17 01:25,0.23
5/12/17,1:30 AM,05/12/17 01:30,0.23
5/12/17,1:35 AM,05/12/17 01:35,0.22
5/12/17,1:40 AM,05/12/17 01:40,0.22
5/12/17,1:45 AM,05/12/17 01:45,0.22
5/12/17,1:50 AM,05/12/17 01:50,0.22
5/12/17,1:55 AM,05/12/17 01:55,0.22
5/12/17,2:00 AM,05/12/17 02:00,0.22
5/12/17,2:05 AM,05/12/17 02:05,0.22
5/12/17,2:10 AM,05/12/17 02:10,0.22
5/12/17,2:15 AM,05/12/17 02:15,0.22
5/12/17,2:20 AM,05/12/17 02:20,0.23
5/12/17,2:25 AM,05/12/17 02:25,0.23
5/12/17,2:30 AM,05/12/17 02:30,0.23
5/12/17,2:35 AM,05/12/17 02:35,0.23
5/12/17,2:40 AM,05/12/17 02:40,0.23
5/12/17,2:45 AM,05/12/17 02:45,0.23
5/12/17,2:50 AM,05/12/17 02:50,0.23
5/12/17,2:55 AM,05/12/17 02:55,0.23
5/12/17,3:00 AM,05/12/17 03:00,0.24
5/12/17,3:05 AM,05/12/17 03:05,0.24
5/12/17,3:10 AM,05/12/17 03:10,0.24
5/12/17,3:15 AM,05/12/17 03:15,0.24
5/12/17,3:20 AM,05/12/17 03:20,0.25
5/12/17,3:25 AM,05/12/17 03:25,0.25
5/12/17,3:30 AM,05/12/17 03:30,0.25
5/12/17,3:35 AM,05/12/17 03:35,0.26
5/12/17,3:40 AM,05/12/17 03:40,0.26
5/12/17,3:45 AM,05/12/17 03:45,0.26
5/12/17,3:50 AM,05/12/17 03:50,0.27
5/12/17,3:55 AM,05/12/17 03:55,0.27
5/12/17,4:00 AM,05/12/17 04:00,0.27
5/12/17,4:05 AM,05/12/17 04:05,0.28
5/12/17,4:10 AM,05/12/17 04:10,0.28
5/12/17,4:15 AM,05/12/17 04:15,0.29
5/12/17,4:20 AM,05/12/17 04:20,0.29
5/12/17,4:25 AM,05/12/17 04:25,0.3
5/12/17,4:30 AM,05/12/17 04:30,0.3
5/12/17,4:35 AM,05/12/17 04:35,0.3
5/12/17,4:40 AM,05/12/17 04:40,0.31
5/12/17,4:45 AM,05/12/17 04:45,0.31
5/12/17,4:50 AM,05/12/17 04:50,0.32
5/12/17,4:55 AM,05/12/17 04:55,0.32
5/12/17,5:00 AM,05/12/17 05:00,0.33
5/12/17,5:05 AM,05/12/17 05:05,0.33
5/12/17,5:10 AM,05/12/17 05:10,0.34
5/12/17,5:15 AM,05/12/17 05:15,0.34
5/12/17,5:20 AM,05/12/17 05:20,0.35
5/12/17,5:25 AM,05/12/17 05:25,0.36
5/12/17,5:30 AM,05/12/17 05:30,0.36
5/12/17,5:35 AM,05/12/17 05:35,0.37
5/12/17,5:40 AM,05/12/17 05:40,0.37
5/12/17,5:45 AM,05/12/17 05:45,0.38
5/12/17,5:50 AM,05/12/17 05:50,0.38
5/12/17,5:55 AM,05/12/17 05:55,0.39
5/12/17,6:00 AM,05/12/17 06:00,0.39
5/12/17,6:05 AM,05/12/17 06:05,0.4
5/12/17,6:10 AM,05/12/17 06:10,0.4
5/12/17,6:15 AM,05/12/17 06:15,0.41
5/12/17,6:20 AM,05/12/17 06:20,0.41
5/12/17,6:25 AM,05/12/17 06:25,0.42
5/12/17,6:30 AM,05/12/17 06:30,0.42
5/12/17,6:35 AM,05/12/17 06:35,0.43
5/12/17,6:40 AM,05/12/17 06:40,0.43
5/12/17,6:45 AM,05/12/17 06:45,0.44
5/12/17,6:50 AM,05/12/17 06:50,0.44
5/12/17,6:55 AM,05/12/17 06:55,0.45
5/12/17,7:00 AM,05/12/17 07:00,0.45
5/12/17,7:05 AM,05/12/17 07:05,0.45
5/12/17,7:10 AM,05/12/17 07:10,0.46
5/12/17,7:15 AM,05/12/17 07:15,0.46
5/12/17,7:20 AM,05/12/17 07:20,0.47
5/12/17,7:25 AM,05/12/17 07:25,0.47
5/12/17,7:30 AM,05/12/17 07:30,0.47
5/12/17,7:35 AM,05/12/17 07:35,0.48
5/12/17,7:40 AM,05/12/17 07:40,0.48
5/12/17,7:45 AM,05/12/17 07:45,0.48
5/12/17,7:50 AM,05/12/17 07:50,0.49
5/12/17,7:55 AM,05/12/17 07:55,0.49
5/12/17,8:00 AM,05/12/17 08:00,0.49
5/12/17,8:05 AM,05/12/17 08:05,0.49
5/12/17,8:10 AM,05/12/17 08:10,0.49
5/12/17,8:15 AM,05/12/17 08:15,0.5
5/12/17,8:20 AM,05/12/17 08:20,0.5
5/12/17,8:25 AM,05/12/17 08:25,0.5
5/12/17,8:30 AM,05/12/17 08:30,0.5
5/12/17,8:35 AM,05/12/17 08:35,0.5
5/12/17,8:40 AM,05/12/17 08:40,0.5
5/12/17,8:45 AM,05/12/17 08:45,0.5
5/12/17,8:50 AM,05/12/17 08:50,0.5
5/12/17,8:55 AM,05/12/17 08:55,0.5
5/12/17,9:00 AM,05/12/17 09:00,0.5
5/12/17,9:05 AM,05/12/17 09:05,0.5
5/12/17,9:10 AM,05/12/17 09:10,0.5
